playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey
1629216,"Gabe Vincent",-0.41,325,0.01,248,-0.42,369,0.13,184,0.21,153,-0.08,254,-0.24,333,0.04,228,-0.28,356,-1.14,430,-1.57,488,0.43,124,0.25,140,0.54,41,-0.29,398,0.19,198,0.47,132,-0.28,292,"2020-21",1610612748,"MIA","1629216_2020-21"
1630178,"Tyrese Maxey",-1.38,459,-0.97,455,-0.42,368,-1.84,495,-0.86,474,-0.98,488,-1.69,490,-1.03,477,-0.66,450,-1.44,452,-1.16,469,-0.28,337,0.08,205,-0.03,272,0.11,175,-3.66,496,-2.05,489,-1.61,471,"2020-21",1610612755,"PHI","1630178_2020-21"
1627741,"Buddy Hield",-0.3,308,-1.46,483,1.16,36,-0.29,332,-0.99,484,0.71,49,-0.79,426,-0.24,341,-0.55,428,0.5,151,-0.48,389,0.98,52,-0.32,376,-0.1,313,-0.22,381,-1.05,401,-2.02,488,0.97,86,"2020-21",1610612758,"SAC","1627741_2020-21"
1629627,"Zion Williamson",1.67,35,-0.56,402,2.24,5,0.12,188,-0.96,482,1.07,19,2.04,3,0.45,92,1.59,3,0.57,138,-0.81,450,1.38,29,0.03,230,0.04,217,0.01,251,0.6,145,-1.65,476,2.25,14,"2020-21",1610612740,"NOP","1629627_2020-21"
1630188,"Jalen Smith",-0.24,296,0.08,219,-0.32,336,-0.11,260,-0.05,288,-0.05,245,-0.29,347,-0.13,302,-0.16,320,0.03,251,0.11,214,-0.08,272,-0.27,360,-0.21,373,-0.06,280,-0.41,309,-0.16,305,-0.25,284,"2020-21",1610612756,"PHX","1630188_2020-21"
1627745,"Damian Jones",-0.82,413,-0.49,391,-0.34,343,-0.12,269,0.23,141,-0.35,373,-1.53,485,-0.86,471,-0.67,453,-0.5,340,0.03,231,-0.54,395,-0.71,446,-0.59,461,-0.12,322,-1.43,438,-0.3,334,-1.13,435,"2020-21",1610612756,"PHX","1627745_2020-21"
1627749,"Dejounte Murray",1.89,27,1.48,12,0.41,126,0.08,195,-0.26,372,0.35,116,1.43,16,1.41,8,0.02,242,-0.96,409,-0.13,293,-0.83,426,1.65,2,0.85,14,0.8,18,1.91,43,0.84,73,1.07,76,"2020-21",1610612759,"SAS","1627749_2020-21"
1627750,"Jamal Murray",0.98,64,-0.41,375,1.39,26,0.91,50,-0.1,309,1,23,0.37,134,-0.08,284,0.45,80,1.26,53,-0.68,430,1.94,7,0.78,39,0.49,51,0.29,101,2.58,17,0.21,182,2.36,10,"2020-21",1610612743,"DEN","1627750_2020-21"
1627751,"Jakob Poeltl",2.64,5,2.24,1,0.4,127,0.23,160,0.32,108,-0.09,257,0.37,136,0.9,29,-0.53,423,0.81,96,-0.67,428,1.48,21,0.62,61,0.81,15,-0.18,359,1.21,89,1.49,27,-0.28,293,"2020-21",1610612759,"SAS","1627751_2020-21"
1628391,"D.J. Wilson",-0.91,424,-0.25,333,-0.66,417,-0.11,263,0.41,81,-0.52,420,-0.91,445,-0.44,405,-0.47,409,-0.56,355,-0.09,280,-0.46,384,-0.39,394,-0.49,442,0.1,185,-0.77,365,0.18,188,-0.95,420,"2020-21",1610612749,"MIL","1628391_2020-21"
1630198,"Isaiah Joe",0.31,165,0.08,217,0.23,158,-0.69,414,-0.29,381,-0.4,392,0.09,222,0.38,103,-0.29,362,0.66,118,-0.41,367,1.07,45,0.87,30,0.32,92,0.55,43,-0.28,279,-0.23,320,-0.04,232,"2020-21",1610612755,"PHI","1630198_2020-21"
1630199,"Cassius Stanley",0.1,211,0.23,173,-0.12,266,-0.06,247,0.12,191,-0.19,311,0.05,233,-0.23,337,0.28,130,0.03,250,0.17,188,-0.15,299,-0.05,269,0.06,213,-0.11,319,0.01,226,0.3,161,-0.31,300,"2020-21",1610612754,"IND","1630199_2020-21"
1627752,"Taurean Prince",-0.5,353,-0.64,415,0.14,183,-0.19,301,0.21,150,-0.4,394,0.37,133,-0.12,296,0.49,73,-0.49,339,-0.91,457,0.42,128,-0.07,276,-0.49,444,0.42,70,-0.83,375,-1.02,434,0.19,180,"2020-21",0,"League","1627752_2020-21"
1629744,"Matt Thomas",-0.03,244,0.09,213,-0.12,261,-0.11,261,0.19,161,-0.3,360,-0.19,323,-0.38,385,0.18,173,-0.49,338,-0.3,349,-0.19,311,0.21,148,0.54,43,-0.32,406,-0.22,271,0.62,106,-0.84,399,"2020-21",1610612761,"TOR","1629744_2020-21"
1627756,"Denzel Valentine",0.84,81,1.05,31,-0.21,298,0.6,96,0.7,29,-0.1,264,-1.03,460,0.27,135,-1.3,491,0.51,149,0.75,69,-0.24,325,0.91,29,0.3,99,0.61,36,2.08,35,1.92,9,0.16,186,"2020-21",1610612741,"CHI","1627756_2020-21"
1630205,"Lamar Stevens",0.62,114,0.68,76,-0.06,242,-1.22,482,-0.56,441,-0.66,453,0.52,101,-0.34,369,0.87,21,0.56,142,0.21,170,0.35,143,0.63,59,0.19,136,0.44,66,-1.31,431,-0.69,406,-0.62,364,"2020-21",1610612739,"CLE","1630205_2020-21"
1627759,"Jaylen Brown",-0.34,313,-0.72,427,0.38,129,0.94,47,0.27,123,0.67,56,0.39,129,-0.47,411,0.86,22,1.59,32,1.29,16,0.3,154,-1.59,495,-0.63,465,-0.95,486,0.75,128,0.06,225,0.69,118,"2020-21",1610612738,"BOS","1627759_2020-21"
1627761,"DeAndre Bembry",0.06,223,-0.02,253,0.08,200,-0.19,300,-0.05,281,-0.14,290,0.33,146,-0.49,418,0.82,27,0.29,185,-0.2,319,0.49,114,-0.03,253,0.25,116,-0.28,394,-0.15,255,-0.02,256,-0.14,252,"2020-21",1610612761,"TOR","1627761_2020-21"
1627763,"Malcolm Brogdon",0.76,95,0.27,155,0.48,111,0.26,156,0.24,136,0.02,213,0.01,244,-0.17,312,0.18,175,0.9,88,0.57,96,0.34,146,-0.24,350,-0.84,481,0.6,37,0.78,122,-0.09,287,0.87,98,"2020-21",1610612754,"IND","1627763_2020-21"
1629639,"Tyler Herro",0.8,88,0.58,91,0.21,162,-0.74,425,-0.05,289,-0.69,458,0.11,210,0.08,212,0.04,238,-1.74,469,-1.23,473,-0.51,391,0.32,121,0.22,131,0.11,178,-1.24,426,-0.13,299,-1.11,433,"2020-21",1610612748,"MIA","1629639_2020-21"
1630214,"Xavier Tillman",1.66,37,1.21,25,0.45,119,-0.16,288,-0.09,308,-0.06,248,-1,458,-0.49,417,-0.51,414,-1.01,415,-0.77,442,-0.25,326,1.72,1,1.24,1,0.48,54,0.74,130,0.69,94,0.06,207,"2020-21",1610612763,"MEM","1630214_2020-21"
1627777,"Georges Niang",1.81,32,1.34,18,0.47,115,1.29,24,0.71,28,0.58,68,-0.71,417,0.05,222,-0.77,465,0.93,86,0.39,133,0.54,101,-0.4,398,0.02,227,-0.42,425,1.3,74,0.8,77,0.5,143,"2020-21",1610612762,"UTA","1627777_2020-21"
1627783,"Pascal Siakam",1.59,38,0.7,71,0.89,58,0.71,76,0.35,96,0.36,114,-0.09,285,0.46,86,-0.55,427,0.2,202,0.14,201,0.06,226,0.8,37,0.54,42,0.26,113,1.6,56,0.94,69,0.67,120,"2020-21",1610612761,"TOR","1627783_2020-21"
1627788,"Furkan Korkmaz",1.07,56,0.65,84,0.42,124,-0.06,248,0.08,211,-0.14,291,-0.36,361,-0.32,361,-0.04,272,2.43,10,1.05,38,1.38,28,0.24,144,0.15,154,0.09,190,0.77,124,0.44,140,0.33,164,"2020-21",1610612755,"PHI","1627788_2020-21"
201188,"Marc Gasol",0.59,117,0.22,178,0.38,132,-0.18,292,-0.08,302,-0.1,261,0.7,68,0.91,28,-0.21,337,-1.78,470,-0.53,403,-1.25,461,-0.66,441,-0.47,437,-0.19,364,-0.88,385,-0.17,309,-0.71,379,"2020-21",1610612747,"LAL","201188_2020-21"
1627812,"Yogi Ferrell",-0.14,279,0.22,174,-0.37,359,-0.13,275,-0.11,315,-0.03,232,0.06,231,0.16,179,-0.1,300,-0.21,295,-0.08,276,-0.13,292,0.16,178,0.22,127,-0.06,283,-0.18,262,0.09,216,-0.27,290,"2020-21",1610612739,"CLE","1627812_2020-21"
201565,"Derrick Rose",-0.52,355,0.84,58,-1.36,481,-0.2,306,0.42,77,-0.62,448,-1.04,461,-0.68,453,-0.36,383,-0.9,402,0.16,193,-1.06,451,0.36,115,0.47,57,-0.11,320,-0.99,394,0.44,136,-1.43,462,"2020-21",1610612765,"DET","201565_2020-21"
1627814,"Damion Lee",0.26,179,0.4,124,-0.14,274,0.12,186,-0.03,272,0.15,166,-0.07,279,-0.34,368,0.28,131,-1.02,417,0.53,105,-1.55,476,0.66,55,-0.18,357,0.84,17,0.64,139,0.02,245,0.63,125,"2020-21",1610612744,"GSW","1627814_2020-21"
1627823,"Juancho Hernangomez",0.16,196,-1.05,465,1.21,30,0.67,82,0.04,234,0.64,64,0.3,152,-0.42,399,0.72,40,0.22,195,-0.05,264,0.27,161,-0.49,411,-0.74,475,0.25,118,0.49,157,-0.88,426,1.36,50,"2020-21",1610612750,"MIN","1627823_2020-21"
1630171,"Isaac Okoro",-3.08,495,-1.58,486,-1.51,490,-1.14,477,-0.73,468,-0.4,395,0.5,108,0.15,184,0.35,112,0.65,119,1.21,21,-0.55,398,-0.96,478,-0.41,432,-0.55,460,-2.66,486,-1.39,464,-1.27,447,"2020-21",1610612739,"CLE","1630171_2020-21"
1630172,"Patrick Williams",-2.58,492,-1.54,485,-1.04,459,0.43,121,0.22,147,0.21,150,-0.6,404,0.24,146,-0.84,474,0.51,148,-0.04,261,0.55,98,-1.84,496,-0.82,480,-1.03,490,-1.49,441,-0.53,384,-0.96,421,"2020-21",1610612741,"CHI","1630172_2020-21"
1630173,"Precious Achiuwa",-0.78,405,0.48,118,-1.26,476,0.05,209,0.01,247,0.04,201,-0.25,337,-0.16,311,-0.09,293,-0.05,267,-0.86,453,0.81,66,-0.87,469,0.26,114,-1.13,493,-1.12,410,0.1,212,-1.22,444,"2020-21",1610612748,"MIA","1630173_2020-21"
1630174,"Aaron Nesmith",0.9,74,0.56,97,0.34,135,0.79,66,0.13,190,0.67,57,-0.7,413,-0.5,423,-0.2,332,0.38,167,0.4,131,-0.02,252,0.19,165,0.15,152,0.04,217,0.6,143,0.07,220,0.53,140,"2020-21",1610612738,"BOS","1630174_2020-21"
1627826,"Ivica Zubac",-0.48,344,-0.26,337,-0.22,302,-0.37,365,-0.1,311,-0.27,345,0.12,207,-0.14,305,0.26,141,2.3,11,0.31,148,1.99,6,-0.95,477,-0.53,450,-0.42,424,-0.67,353,-0.45,367,-0.21,274,"2020-21",1610612746,"LAC","1627826_2020-21"
201567,"Kevin Love",0.5,138,0.29,151,0.2,167,0.12,187,0.12,192,0.01,223,0.16,196,0.23,151,-0.06,281,-0.47,335,0.13,206,-0.61,403,0.44,92,-0.03,271,0.47,55,0.6,144,0.34,154,0.26,172,"2020-21",1610612739,"CLE","201567_2020-21"
1627832,"Fred VanVleet",2.2,18,0.65,83,1.55,18,0.91,51,0.8,19,0.11,179,-0.63,409,-1.34,492,0.71,42,0.78,99,0.19,179,0.6,91,1.48,5,0.47,58,1.01,5,2.45,20,0.83,75,1.62,40,"2020-21",1610612761,"TOR","1627832_2020-21"
1627846,"Abdel Nader",-0.13,274,0.13,204,-0.26,313,0.05,211,0.05,226,0.01,224,0.15,203,0.35,108,-0.2,335,-0.69,373,0.59,92,-1.27,463,0.1,196,0.32,91,-0.22,380,0.29,184,0.72,89,-0.43,322,"2020-21",1610612756,"PHX","1627846_2020-21"
201569,"Eric Gordon",0.01,238,-0.41,378,0.41,125,-0.39,369,-0.35,396,-0.04,237,-0.36,365,-0.55,436,0.19,170,-0.27,310,0.14,202,-0.41,368,0.2,157,0.09,189,0.12,173,-0.02,227,-0.32,339,0.3,167,"2020-21",1610612745,"HOU","201569_2020-21"
201571,"D.J. Augustin",0.67,107,0.68,75,-0.02,226,0.32,144,0.21,152,0.11,178,0.12,206,-0.17,313,0.29,128,0.9,90,1.14,25,-0.24,323,-0.11,297,-0.32,407,0.21,137,0.68,137,0.39,149,0.29,170,"2020-21",1610612749,"MIL","201571_2020-21"
1627853,"Ryan Arcidiacono",-0.28,303,0.08,220,-0.35,355,0.62,92,0.74,24,-0.12,280,0.37,135,0.6,60,-0.22,344,-0.33,316,-0.24,329,-0.09,273,0.34,117,0.11,177,0.23,128,1.28,78,1.39,33,-0.11,247,"2020-21",1610612741,"CHI","1627853_2020-21"
201577,"Robin Lopez",0.41,151,0.85,57,-0.44,376,-0.91,454,0.16,178,-1.07,491,0.27,164,0.49,83,-0.22,343,1.35,50,0.38,136,0.97,54,-0.09,291,-0.08,304,0.01,253,-1.22,423,0.52,121,-1.74,479,"2020-21",1610612764,"WAS","201577_2020-21"
1627854,"Bryn Forbes",-0.76,400,-0.43,379,-0.34,344,-0.04,242,-0.38,403,0.34,123,-1,459,-0.35,371,-0.66,448,-1.2,435,-1.39,481,0.18,189,0.03,229,0.01,241,0.02,230,-0.88,384,-1.47,470,0.59,130,"2020-21",1610612749,"MIL","1627854_2020-21"
1627863,"Danuel House Jr.",-1.77,473,-0.84,442,-0.93,452,-1.39,488,-0.94,481,-0.44,408,-1.76,492,-0.43,404,-1.32,493,-1.96,481,-0.22,326,-1.74,486,-0.76,454,-0.53,452,-0.22,383,-3.36,495,-1.8,482,-1.56,469,"2020-21",1610612745,"HOU","1627863_2020-21"
201599,"DeAndre Jordan",0.76,94,0.16,197,0.59,95,0.76,68,0.58,52,0.18,157,0.11,212,0.96,25,-0.85,475,1.04,75,0.56,98,0.48,118,-1.04,482,-0.86,483,-0.19,362,0.13,203,0.3,162,-0.17,259,"2020-21",1610612751,"BKN","201599_2020-21"
203500,"Steven Adams",1.03,59,0.26,159,0.77,72,0.68,80,-0.15,327,0.83,40,1.48,12,1.91,1,-0.43,398,2.92,4,0.69,74,2.23,4,-1.14,488,-0.7,471,-0.45,434,0.83,119,-0.26,328,1.09,75,"2020-21",1610612740,"NOP","203500_2020-21"
1630186,"Jahmius Ramsey",0.53,130,0.22,177,0.31,141,0.11,189,0.01,268,0.12,173,0.28,160,0.12,195,0.16,179,0.13,224,-0.14,300,0.28,160,0.18,170,-0.03,262,0.2,142,0.35,172,0.02,243,0.34,163,"2020-21",1610612758,"SAC","1630186_2020-21"
203903,"Jordan Clarkson",0.85,78,0.12,207,0.73,78,0.5,115,-0.06,296,0.57,70,-0.56,398,0.26,140,-0.81,470,1.58,35,0.44,123,1.14,40,-0.03,258,-0.11,322,0.08,196,1.27,79,0.04,236,1.23,62,"2020-21",1610612762,"UTA","203903_2020-21"
1628366,"Lonzo Ball",0.64,112,-1.02,461,1.66,16,1.03,39,0.25,134,0.78,44,0.28,162,-0.15,306,0.42,90,1.06,70,0.16,191,0.89,60,-0.16,316,-0.6,462,0.43,67,1.67,52,-0.2,314,1.87,27,"2020-21",1610612740,"NOP","1628366_2020-21"
203957,"Dante Exum",1.2,49,1.33,19,-0.13,270,-0.28,327,-0.13,323,-0.15,297,0.39,130,0.3,123,0.09,206,0.6,131,0.59,91,0.02,244,1.03,23,1,7,0.03,224,0.71,132,0.98,64,-0.27,291,"2020-21",1610612739,"CLE","203957_2020-21"
1629643,"Chuma Okeke",-0.69,390,-0.21,318,-0.48,382,1,41,1.11,7,-0.11,269,-0.77,423,-0.71,459,-0.05,279,-1.45,453,-0.38,358,-1.07,452,0.08,206,-0.07,293,0.15,165,1.3,76,1.4,32,-0.11,244,"2020-21",1610612753,"ORL","1629643_2020-21"
204001,"Kristaps Porzingis",-0.05,248,-1.07,468,1.02,47,-0.77,434,-1.11,492,0.34,124,-0.29,346,0.16,177,-0.46,404,0.35,171,-0.51,398,0.86,63,-0.21,333,-0.49,443,0.28,104,-0.99,395,-1.92,485,0.94,91,"2020-21",1610612742,"DAL","204001_2020-21"
1627789,"Timothe Luwawu-Cabarrot",-0.69,392,-0.96,453,0.26,151,-0.41,371,-0.47,422,0.06,193,-1.4,480,-0.59,442,-0.81,468,-1.05,423,0.18,184,-1.23,460,-0.07,280,-0.12,327,0.04,213,-1.24,427,-1.17,451,-0.07,237,"2020-21",1610612751,"BKN","1627789_2020-21"
1629057,"Robert Williams III",-0.99,437,-1,459,0.01,222,0.43,120,-0.16,330,0.59,67,-1.99,493,-0.65,448,-1.35,494,0.34,176,-1.39,480,1.73,12,-0.79,457,0.09,191,-0.88,483,-0.94,392,-0.87,423,-0.07,238,"2020-21",1610612738,"BOS","1629057_2020-21"
1626172,"Kevon Looney",0.99,63,0.5,112,0.48,112,0.15,179,0.14,185,0.01,214,0.03,241,-0.38,388,0.42,93,1.62,30,-0.5,393,2.12,5,0.24,143,0.31,95,-0.07,290,0.92,114,0.09,213,0.82,105,"2020-21",1610612744,"GSW","1626172_2020-21"
1629076,"Tyler Cook",0.08,216,0.22,179,-0.13,271,0.27,153,0.11,196,0.16,163,-0.17,313,0.04,229,-0.21,340,0.21,201,0.33,144,-0.13,289,-0.05,265,0.01,240,-0.05,274,0.33,175,0.19,186,0.14,192,"2020-21",1610612751,"BKN","1629076_2020-21"
1629651,"Nicolas Claxton",0.5,137,0.23,172,0.27,148,0.53,110,0.31,114,0.21,149,0.3,151,-0.1,291,0.4,98,-0.19,292,-0.21,324,0.02,240,0.16,180,0.11,180,0.05,209,1.11,96,0.5,124,0.61,127,"2020-21",1610612751,"BKN","1629651_2020-21"
1628989,"Kevin Huerter",-0.54,365,-1.4,481,0.86,61,-0.91,453,-0.77,470,-0.13,285,-1.61,487,-1.1,482,-0.51,413,-0.45,331,-0.58,413,0.13,200,0.48,80,0.01,246,0.48,53,-1.72,456,-1.93,486,0.21,178,"2020-21",1610612737,"ATL","1628989_2020-21"
1630185,"Nico Mannion",-0.55,368,-0.4,373,-0.15,279,0.34,139,-0.07,298,0.41,104,-0.33,356,-0.05,261,-0.28,358,-0.9,401,-0.55,407,-0.34,352,-0.09,286,-0.1,316,0.01,239,0.01,223,-0.17,310,0.17,183,"2020-21",1610612744,"GSW","1630185_2020-21"
1628368,"DeAaron Fox",0.25,181,-0.75,432,1,48,-0.69,415,-0.59,448,-0.1,262,1.4,17,-0.2,322,1.6,2,0.24,194,0.01,238,0.23,173,0.1,197,-0.35,417,0.45,64,-0.81,371,-1.31,459,0.5,144,"2020-21",1610612758,"SAC","1628368_2020-21"
1629671,"Miye Oni",0.19,189,0.19,188,0.01,224,0.57,103,0.42,79,0.15,168,0.29,155,0.17,171,0.12,195,-0.41,326,-0.44,380,0.03,233,-0.73,450,-0.35,414,-0.39,418,0.27,186,0.44,138,-0.17,261,"2020-21",1610612762,"UTA","1629671_2020-21"
1628370,"Malik Monk",0.38,153,0.26,160,0.12,187,0.14,181,-0.22,347,0.36,113,0.34,144,0.23,150,0.11,199,1.05,71,1.34,11,-0.28,336,0.42,98,-0.04,279,0.46,59,1.21,88,0.49,127,0.72,115,"2020-21",1610612766,"CHA","1628370_2020-21"
1628374,"Lauri Markkanen",-1.53,466,-0.8,438,-0.73,426,-0.79,436,-0.32,389,-0.48,413,-0.19,321,0.57,63,-0.76,463,0.14,222,1.9,1,-1.77,488,-0.42,402,-0.27,391,-0.16,344,-1.76,458,-0.28,331,-1.48,465,"2020-21",1610612741,"CHI","1628374_2020-21"
1628378,"Donovan Mitchell",1.04,57,-0.17,303,1.21,31,0.61,93,0.28,121,0.33,126,0.54,98,-0.07,277,0.62,54,1.09,66,0.01,249,1.1,41,-0.72,447,-1.04,494,0.32,89,1.06,100,-0.13,298,1.2,64,"2020-21",1610612762,"UTA","1628378_2020-21"
1630202,"Payton Pritchard",0.28,170,0.07,221,0.21,165,0.06,205,0.14,184,-0.09,258,-0.38,369,-0.49,420,0.11,198,1.56,37,0.53,104,1.02,49,-0.23,347,-0.29,399,0.06,202,-0.02,228,-0.48,375,0.46,149,"2020-21",1610612738,"BOS","1630202_2020-21"
1628379,"Luke Kennard",-1.97,483,-1.54,484,-0.43,372,0.35,138,-0.56,439,0.91,33,-0.85,436,-0.53,430,-0.33,372,-1.2,436,-0.82,451,-0.38,358,-0.76,455,-0.87,485,0.11,179,-0.93,387,-2.14,491,1.22,63,"2020-21",1610612746,"LAC","1628379_2020-21"
1628381,"John Collins",0.91,72,-0.12,285,1.03,45,0.54,107,0.25,135,0.3,136,1.04,39,1.02,20,0.02,241,0.83,95,-0.61,420,1.44,24,0.01,246,-0.23,377,0.21,138,1.9,44,0.25,174,1.65,37,"2020-21",1610612737,"ATL","1628381_2020-21"
1628384,"OG Anunoby",0.12,205,0.64,85,-0.52,392,1.18,28,0.86,16,0.32,130,-0.24,335,-0.21,328,-0.03,265,-1.54,459,-1.3,476,-0.24,324,-0.22,338,0.28,102,-0.49,447,1.44,66,1.34,36,0.1,202,"2020-21",1610612761,"TOR","1628384_2020-21"
1628385,"Harry Giles III",-2,486,-0.57,403,-1.43,486,-0.07,253,0.2,158,-0.27,341,-1.22,472,-0.59,441,-0.63,441,-0.6,366,0.32,146,-0.92,437,-0.38,392,-0.19,359,-0.2,366,-1.25,428,-0.16,304,-1.09,432,"2020-21",1610612757,"POR","1628385_2020-21"
1628402,"Frank Jackson",-0.2,290,0.06,227,-0.26,314,0.52,111,0.48,68,0.04,198,-0.35,358,-0.13,300,-0.22,345,-0.27,307,0.38,135,-0.65,410,-0.21,337,-0.12,330,-0.09,309,0.74,131,0.8,78,-0.05,235,"2020-21",1610612765,"DET","1628402_2020-21"
201162,"Jared Dudley",0.38,154,0.57,96,-0.19,292,-0.2,307,-0.08,304,-0.12,279,0.04,236,0.18,165,-0.14,314,1.21,54,0.44,121,0.77,71,0.16,174,0.3,96,-0.14,336,0.12,205,0.28,167,-0.16,258,"2020-21",1610612747,"LAL","201162_2020-21"
1628410,"Edmond Sumner",0.01,237,0.18,194,-0.17,285,-0.36,361,-0.17,338,-0.18,308,0.44,119,0.3,122,0.13,189,-0.43,327,-0.33,353,-0.1,276,0.12,187,0.52,47,-0.39,420,-0.32,287,0.14,201,-0.46,330,"2020-21",1610612754,"IND","1628410_2020-21"
201568,"Danilo Gallinari",-0.45,337,-0.57,404,0.12,189,0.96,46,0.44,75,0.51,84,0.1,215,-0.84,469,0.94,18,-1.57,461,-0.24,331,-1.33,469,-0.11,296,-0.21,369,0.1,184,1.1,98,-0.24,322,1.34,52,"2020-21",1610612737,"ATL","201568_2020-21"
1630200,"Tre Jones",-0.15,280,-0.05,264,-0.1,254,-0.62,405,-0.2,343,-0.42,403,0.94,43,0.25,142,0.68,44,-0.25,304,-0.14,297,-0.11,282,0.02,233,-0.23,378,0.26,114,-0.85,377,-0.53,383,-0.32,301,"2020-21",1610612759,"SAS","1630200_2020-21"
1630201,"Malachi Flynn",-0.86,416,0.21,182,-1.07,463,-0.26,322,0.04,233,-0.3,354,-0.84,435,-0.29,354,-0.55,430,1.01,77,0.69,75,0.31,151,-0.81,459,-0.13,335,-0.69,471,-1.13,411,0.01,250,-1.13,436,"2020-21",1610612761,"TOR","1630201_2020-21"
1628398,"Kyle Kuzma",-0.14,277,0.5,114,-0.64,410,0.01,228,0.61,43,-0.62,446,0.63,82,0.96,24,-0.33,374,1.92,20,0.46,120,1.46,23,-0.91,473,0.1,186,-1.01,488,0.13,202,1.82,13,-1.69,475,"2020-21",1610612747,"LAL","1628398_2020-21"
1630207,"Nate Hinton",-0.51,354,-0.14,290,-0.37,360,-0.35,355,0.03,240,-0.37,383,-0.31,353,-0.26,347,-0.05,276,-0.76,384,-0.59,414,-0.17,309,0.04,225,0.12,170,-0.08,299,-0.77,367,-0.04,267,-0.73,383,"2020-21",1610612742,"DAL","1630207_2020-21"
1630189,"Tyler Bey",-0.26,301,0.03,241,-0.29,321,-0.19,299,0.06,219,-0.25,332,-0.31,354,-0.28,353,-0.03,266,-0.58,363,-0.51,399,-0.07,270,0.04,223,0.15,157,-0.1,313,-0.55,335,0.05,232,-0.6,359,"2020-21",1610612742,"DAL","1630189_2020-21"
1628425,"Sterling Brown",-0.53,359,0.29,152,-0.82,440,-0.12,267,0.65,38,-0.76,467,-0.44,382,-0.7,456,0.26,142,-1.28,443,-0.47,385,-0.81,424,0.37,112,0.23,124,0.14,168,-0.37,302,1.16,48,-1.52,467,"2020-21",1610612745,"HOU","1628425_2020-21"
1628427,"Vlatko Cancar",-0.76,398,-0.4,372,-0.37,358,-0.57,400,-0.18,339,-0.39,390,-1.16,467,-0.63,446,-0.53,424,1.51,40,1.29,14,0.21,179,-0.68,443,-0.5,447,-0.17,352,-1.25,429,-0.47,370,-0.78,391,"2020-21",1610612743,"DEN","1628427_2020-21"
1628436,"Luke Kornet",0.39,152,0.23,171,0.16,177,0.13,185,0.18,167,-0.05,242,0.69,71,0.64,53,0.05,233,0.61,130,1.11,30,-0.5,389,-0.19,328,0.01,239,-0.2,369,0.36,171,0.78,80,-0.42,319,"2020-21",1610612741,"CHI","1628436_2020-21"
201937,"Ricky Rubio",-0.47,343,-0.67,422,0.2,168,-0.72,423,0.01,246,-0.74,464,0.21,182,-0.52,427,0.72,38,0.64,122,-0.69,432,1.33,31,-0.55,426,-0.12,328,-0.43,427,-1.35,432,-0.36,348,-0.99,423,"2020-21",1610612750,"MIN","201937_2020-21"
1628411,"Wes Iwundu",-1,439,0.05,231,-1.05,460,-0.45,380,0.08,212,-0.53,422,-1.45,482,-1.19,485,-0.27,354,-0.92,403,0.2,175,-1.12,455,0.01,240,-0.05,280,0.05,205,-1.21,422,-0.03,265,-1.18,441,"2020-21",1610612742,"DAL","1628411_2020-21"
1628968,"Brian Bowen II",-0.28,305,-0.13,287,-0.15,275,-0.17,290,0.01,263,-0.16,299,0.09,223,0.01,242,0.08,213,-0.26,305,-0.05,268,-0.21,315,-0.05,266,-0.03,266,-0.02,259,-0.33,288,-0.07,279,-0.26,287,"2020-21",1610612754,"IND","1628968_2020-21"
1630216,"Cassius Winston",-0.22,293,-0.19,308,-0.03,229,-0.18,293,0.15,181,-0.33,367,-0.04,267,-0.09,289,0.05,231,-0.27,308,0.18,182,-0.45,378,-0.13,306,-0.31,404,0.18,151,-0.57,336,-0.06,277,-0.51,345,"2020-21",1610612764,"WAS","1630216_2020-21"
1630217,"Desmond Bane",0.49,139,0.76,65,-0.26,315,0.64,86,0.31,112,0.33,128,-0.93,451,-0.02,251,-0.91,484,1.54,38,0.53,106,1.01,51,0.03,231,0.46,61,-0.43,428,0.83,120,0.73,87,0.1,201,"2020-21",1610612763,"MEM","1630217_2020-21"
203954,"Joel Embiid",2.27,13,1.1,28,1.17,34,1.54,13,0.68,31,0.86,36,1.71,7,0.58,62,1.13,13,-1.08,426,0.31,149,-1.39,474,0.18,168,-0.03,269,0.21,136,3.25,8,1.4,31,1.85,28,"2020-21",1610612755,"PHI","203954_2020-21"
203994,"Jusuf Nurkic",0.22,185,0.52,104,-0.3,328,0.3,148,0.25,130,0.04,197,-0.04,265,0.4,100,-0.44,402,-1.99,485,-0.35,355,-1.64,481,0.48,78,0.3,98,0.18,150,0.03,218,0.44,137,-0.41,316,"2020-21",1610612757,"POR","203994_2020-21"
